ID,Substrate,Ceramic,Thickness,Lsub,asub,bsub,Lcer,acer,bcer,L,a,b
84,Black,Empress HT A1,0.7,22.06166667,8.801676766,0.335,64.40833333,-0.453333333,6.843333333,46.1,-1.06,-3.71
85,Black,Empress HT A1,0.7,22.06166667,8.801676766,0.335,64.40833333,-0.453333333,6.843333333,46.93,-1.05,-4.47
86,Black,Empress HT A1,0.7,22.06166667,8.801676766,0.335,64.40833333,-0.453333333,6.843333333,46.14,-1.07,-4.49
87,Black,Empress HT A1,0.7,22.06166667,8.801676766,0.335,64.40833333,-0.453333333,6.843333333,46.79,-1.06,-4.41
88,Black,Empress HT A1,0.7,22.06166667,8.801676766,0.335,64.40833333,-0.453333333,6.843333333,46.05,-1.09,-4.44
89,Black,Empress HT A1,0.7,22.06166667,8.801676766,0.335,64.40833333,-0.453333333,6.843333333,46.73,-1.06,-4.35
90,Black,Empress HT A1,0.7,22.06166667,8.801676766,0.335,64.40833333,-0.453333333,6.843333333,45.98,-1.09,-4.38
91,Black,Empress HT A1,1.2,22.06166667,8.801676766,0.335,64.40833333,-0.453333333,6.843333333,52.82,-1.31,-2.46
92,Black,Empress HT A1,1.2,22.06166667,8.801676766,0.335,64.40833333,-0.453333333,6.843333333,52.63,-1.32,-2.38
93,Black,Empress HT A1,1.2,22.06166667,8.801676766,0.335,64.40833333,-0.453333333,6.843333333,52.78,-1.31,-2.44
94,Black,Empress HT A1,1.2,22.06166667,8.801676766,0.335,64.40833333,-0.453333333,6.843333333,52.61,-1.31,-2.37
95,Black,Empress HT A1,1.2,22.06166667,8.801676766,0.335,64.40833333,-0.453333333,6.843333333,52.75,-1.31,-2.43
96,Black,Empress HT A1,1.2,22.06166667,8.801676766,0.335,64.40833333,-0.453333333,6.843333333,52.6,-1.32,-2.37
97,Black,Empress HT A1,1.2,22.06166667,8.801676766,0.335,64.40833333,-0.453333333,6.843333333,52.99,-1.31,-2.64
98,Black,Empress HT A1,1.2,22.06166667,8.801676766,0.335,64.40833333,-0.453333333,6.843333333,52.19,-1.36,-2.76
99,Black,Empress HT A1,1.2,22.06166667,8.801676766,0.335,64.40833333,-0.453333333,6.843333333,52.96,-1.3,-2.64
100,Black,Empress HT A1,1.2,22.06166667,8.801676766,0.335,64.40833333,-0.453333333,6.843333333,52.17,-1.37,-2.74
101,Black,Empress HT A1,1.2,22.06166667,8.801676766,0.335,64.40833333,-0.453333333,6.843333333,52.94,-1.3,-2.63
102,Black,Empress HT A1,1.2,22.06166667,8.801676766,0.335,64.40833333,-0.453333333,6.843333333,52.15,-1.37,-2.75
103,Black,Empress HT A1,1.2,22.06166667,8.801676766,0.335,64.40833333,-0.453333333,6.843333333,53.31,-1.27,-2.33
104,Black,Empress HT A1,1.2,22.06166667,8.801676766,0.335,64.40833333,-0.453333333,6.843333333,52.19,-1.33,-2.45
105,Black,Empress HT A1,1.2,22.06166667,8.801676766,0.335,64.40833333,-0.453333333,6.843333333,53.27,-1.27,-2.31
106,Black,Empress HT A1,1.2,22.06166667,8.801676766,0.335,64.40833333,-0.453333333,6.843333333,52.16,-1.33,-2.44
107,Black,Empress HT A1,1.2,22.06166667,8.801676766,0.335,64.40833333,-0.453333333,6.843333333,53.25,-1.26,-2.32
108,Black,Empress HT A1,1.2,22.06166667,8.801676766,0.335,64.40833333,-0.453333333,6.843333333,52.15,-1.32,-2.43
109,Black,Empress HT A1,1.2,22.06166667,8.801676766,0.335,64.40833333,-0.453333333,6.843333333,54.28,-1.33,-2.33
110,Black,Empress HT A1,1.2,22.06166667,8.801676766,0.335,64.40833333,-0.453333333,6.843333333,53.66,-1.37,-2.31
111,Black,Empress HT A1,1.2,22.06166667,8.801676766,0.335,64.40833333,-0.453333333,6.843333333,54.23,-1.32,-2.31
112,Black,Empress HT A1,1.2,22.06166667,8.801676766,0.335,64.40833333,-0.453333333,6.843333333,53.63,-1.34,-2.29
113,Black,Empress HT A1,1.2,22.06166667,8.801676766,0.335,64.40833333,-0.453333333,6.843333333,54.2,-1.32,-2.31
114,Black,Empress HT A1,1.2,22.06166667,8.801676766,0.335,64.40833333,-0.453333333,6.843333333,53.6,-1.36,-2.29
115,Black,Empress HT A1,1.2,22.06166667,8.801676766,0.335,64.40833333,-0.453333333,6.843333333,54.64,-1.36,-2.72
116,Black,Empress HT A1,1.2,22.06166667,8.801676766,0.335,64.40833333,-0.453333333,6.843333333,54.04,-1.39,-2.72
117,Black,Empress HT A1,1.2,22.06166667,8.801676766,0.335,64.40833333,-0.453333333,6.843333333,54.59,-1.35,-2.71
118,Black,Empress HT A1,1.2,22.06166667,8.801676766,0.335,64.40833333,-0.453333333,6.843333333,53.98,-1.39,-2.71
119,Black,Empress HT A1,1.2,22.06166667,8.801676766,0.335,64.40833333,-0.453333333,6.843333333,54.54,-1.35,-2.68
120,Black,Empress HT A1,1.2,22.06166667,8.801676766,0.335,64.40833333,-0.453333333,6.843333333,53.94,-1.39,-2.68
121,White,Empress HT A1,0.3,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,94.74,-0.03,7.06
122,White,Empress HT A1,0.3,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,94.54,-0.01,7.17
123,White,Empress HT A1,0.3,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,94.74,-0.03,7.06
124,White,Empress HT A1,0.3,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,94.54,-0.01,7.17
125,White,Empress HT A1,0.3,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,94.74,-0.03,7.06
126,White,Empress HT A1,0.3,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,94.54,-0.01,7.18
127,White,Empress HT A1,0.3,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,94.53,0,7.07
128,White,Empress HT A1,0.3,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,94.21,0.02,7.18
129,White,Empress HT A1,0.3,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,94.52,0,7.08
130,White,Empress HT A1,0.3,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,94.2,0.03,7.19
131,White,Empress HT A1,0.3,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,94.52,0,7.08
132,White,Empress HT A1,0.3,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,94.21,0.02,7.19
133,White,Empress HT A1,0.3,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,95.36,-0.03,6.68
134,White,Empress HT A1,0.3,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,95.13,-0.01,6.8
135,White,Empress HT A1,0.3,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,95.38,-0.03,6.69
136,White,Empress HT A1,0.3,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,95.14,-0.01,6.8
137,White,Empress HT A1,0.3,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,95.38,-0.03,6.68
138,White,Empress HT A1,0.3,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,95.14,-0.01,6.8
139,White,Empress HT A1,0.3,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,95.22,-0.02,6.73
140,White,Empress HT A1,0.3,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,95.03,0,6.85
141,White,Empress HT A1,0.3,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,95.23,-0.03,6.73
142,White,Empress HT A1,0.3,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,95.02,0,6.84
143,White,Empress HT A1,0.3,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,95.23,-0.02,6.73
144,White,Empress HT A1,0.3,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,95.03,0,6.85
145,White,Empress HT A1,0.3,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,94.59,-0.04,6.92
146,White,Empress HT A1,0.3,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,94.39,-0.01,7.03
147,White,Empress HT A1,0.3,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,94.58,-0.04,6.91
148,White,Empress HT A1,0.3,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,94.38,-0.01,7.02
149,White,Empress HT A1,0.3,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,94.58,-0.04,6.91
150,White,Empress HT A1,0.3,97.29,-0.06,2.4,64.40833333,-0.453333333,6.843333333,94.39,-0.01,7.04
