ID,Substrate,Ceramic,Thickness,Lsub,asub,bsub,Lcer,acer,bcer,L,a,b
1546,Black,Empress LT A3,1.2,22.06166667,8.801676766,0.335,64.305,2.135,14.82,56.24,-1.05,4.01
1548,Black,Empress LT A3,1.2,22.06166667,8.801676766,0.335,64.305,2.135,14.82,56.36,-1,4.01
1544,Black,Empress LT A3,1.2,22.06166667,8.801676766,0.335,64.305,2.135,14.82,56.41,-1,4.02
1540,Black,Empress LT A3,1.2,22.06166667,8.801676766,0.335,64.305,2.135,14.82,56.68,-0.99,3.83
1542,Black,Empress LT A3,1.2,22.06166667,8.801676766,0.335,64.305,2.135,14.82,56.68,-0.99,3.81
1538,Black,Empress LT A3,1.2,22.06166667,8.801676766,0.335,64.305,2.135,14.82,56.69,-0.99,3.82
1547,Black,Empress LT A3,1.2,22.06166667,8.801676766,0.335,64.305,2.135,14.82,56.7,-0.99,3.94
1545,Black,Empress LT A3,1.2,22.06166667,8.801676766,0.335,64.305,2.135,14.82,56.72,-0.99,3.94
1543,Black,Empress LT A3,1.2,22.06166667,8.801676766,0.335,64.305,2.135,14.82,56.75,-0.98,3.94
1536,Black,Empress LT A3,1.2,22.06166667,8.801676766,0.335,64.305,2.135,14.82,56.81,-1.03,3.72
1532,Black,Empress LT A3,1.2,22.06166667,8.801676766,0.335,64.305,2.135,14.82,56.82,-1.04,3.72
1534,Black,Empress LT A3,1.2,22.06166667,8.801676766,0.335,64.305,2.135,14.82,56.82,-1.04,3.71
1560,Black,Empress LT A3,1.2,22.06166667,8.801676766,0.335,64.305,2.135,14.82,56.98,-0.94,4.37
1558,Black,Empress LT A3,1.2,22.06166667,8.801676766,0.335,64.305,2.135,14.82,56.99,-0.93,4.37
1556,Black,Empress LT A3,1.2,22.06166667,8.801676766,0.335,64.305,2.135,14.82,57,-0.94,4.37
1559,Black,Empress LT A3,1.2,22.06166667,8.801676766,0.335,64.305,2.135,14.82,57.07,-0.95,4.32
1557,Black,Empress LT A3,1.2,22.06166667,8.801676766,0.335,64.305,2.135,14.82,57.08,-0.94,4.32
1555,Black,Empress LT A3,1.2,22.06166667,8.801676766,0.335,64.305,2.135,14.82,57.1,-0.95,4.31
1541,Black,Empress LT A3,1.2,22.06166667,8.801676766,0.335,64.305,2.135,14.82,57.11,-0.97,3.74
1539,Black,Empress LT A3,1.2,22.06166667,8.801676766,0.335,64.305,2.135,14.82,57.12,-0.99,3.74
1537,Black,Empress LT A3,1.2,22.06166667,8.801676766,0.335,64.305,2.135,14.82,57.15,-0.97,3.73
1554,Black,Empress LT A3,1.2,22.06166667,8.801676766,0.335,64.305,2.135,14.82,57.15,-0.98,3.86
1552,Black,Empress LT A3,1.2,22.06166667,8.801676766,0.335,64.305,2.135,14.82,57.17,-0.98,3.86
1550,Black,Empress LT A3,1.2,22.06166667,8.801676766,0.335,64.305,2.135,14.82,57.21,-0.99,3.86
1535,Black,Empress LT A3,1.2,22.06166667,8.801676766,0.335,64.305,2.135,14.82,57.24,-1.02,3.64
1533,Black,Empress LT A3,1.2,22.06166667,8.801676766,0.335,64.305,2.135,14.82,57.25,-1.02,3.64
1531,Black,Empress LT A3,1.2,22.06166667,8.801676766,0.335,64.305,2.135,14.82,57.26,-1.02,3.63
1553,Black,Empress LT A3,1.2,22.06166667,8.801676766,0.335,64.305,2.135,14.82,57.4,-0.98,3.8
1551,Black,Empress LT A3,1.2,22.06166667,8.801676766,0.335,64.305,2.135,14.82,57.43,-0.98,3.81
1549,Black,Empress LT A3,1.2,22.06166667,8.801676766,0.335,64.305,2.135,14.82,57.47,-0.98,3.79
1058,Black,Empress LT A1,1.2,22.06166667,8.801676766,0.335,71.29166667,0.996666667,10.87166667,60.59,-1.17,1.16
1060,Black,Empress LT A1,1.2,22.06166667,8.801676766,0.335,71.29166667,0.996666667,10.87166667,60.59,-1.19,1.18
1062,Black,Empress LT A1,1.2,22.06166667,8.801676766,0.335,71.29166667,0.996666667,10.87166667,60.59,-1.19,1.18
1066,Black,Empress LT A1,1.2,22.06166667,8.801676766,0.335,71.29166667,0.996666667,10.87166667,60.7,-1.21,1.25
1068,Black,Empress LT A1,1.2,22.06166667,8.801676766,0.335,71.29166667,0.996666667,10.87166667,60.7,-1.21,1.26
1064,Black,Empress LT A1,1.2,22.06166667,8.801676766,0.335,71.29166667,0.996666667,10.87166667,60.71,-1.21,1.24
1052,Black,Empress LT A1,1.2,22.06166667,8.801676766,0.335,71.29166667,0.996666667,10.87166667,60.76,-1.21,1.08
1057,Black,Empress LT A1,1.2,22.06166667,8.801676766,0.335,71.29166667,0.996666667,10.87166667,60.83,-1.2,1.08
1059,Black,Empress LT A1,1.2,22.06166667,8.801676766,0.335,71.29166667,0.996666667,10.87166667,60.83,-1.19,1.09
1061,Black,Empress LT A1,1.2,22.06166667,8.801676766,0.335,71.29166667,0.996666667,10.87166667,60.83,-1.19,1.09
1054,Black,Empress LT A1,1.2,22.06166667,8.801676766,0.335,71.29166667,0.996666667,10.87166667,60.88,-1.18,1.12
1056,Black,Empress LT A1,1.2,22.06166667,8.801676766,0.335,71.29166667,0.996666667,10.87166667,60.88,-1.17,1.12
1067,Black,Empress LT A1,1.2,22.06166667,8.801676766,0.335,71.29166667,0.996666667,10.87166667,60.92,-1.21,1.16
1063,Black,Empress LT A1,1.2,22.06166667,8.801676766,0.335,71.29166667,0.996666667,10.87166667,60.93,-1.21,1.16
1065,Black,Empress LT A1,1.2,22.06166667,8.801676766,0.335,71.29166667,0.996666667,10.87166667,60.93,-1.21,1.16
1053,Black,Empress LT A1,1.2,22.06166667,8.801676766,0.335,71.29166667,0.996666667,10.87166667,61.05,-1.19,1.02
1055,Black,Empress LT A1,1.2,22.06166667,8.801676766,0.335,71.29166667,0.996666667,10.87166667,61.05,-1.18,1.03
1051,Black,Empress LT A1,1.2,22.06166667,8.801676766,0.335,71.29166667,0.996666667,10.87166667,61.06,-1.19,1.03
1070,Black,Empress LT A1,1.2,22.06166667,8.801676766,0.335,71.29166667,0.996666667,10.87166667,61.48,-1.2,1.3
1072,Black,Empress LT A1,1.2,22.06166667,8.801676766,0.335,71.29166667,0.996666667,10.87166667,61.48,-1.19,1.3
1074,Black,Empress LT A1,1.2,22.06166667,8.801676766,0.335,71.29166667,0.996666667,10.87166667,61.49,-1.2,1.31
1069,Black,Empress LT A1,1.2,22.06166667,8.801676766,0.335,71.29166667,0.996666667,10.87166667,61.64,-1.21,1.22
1071,Black,Empress LT A1,1.2,22.06166667,8.801676766,0.335,71.29166667,0.996666667,10.87166667,61.64,-1.21,1.22
1073,Black,Empress LT A1,1.2,22.06166667,8.801676766,0.335,71.29166667,0.996666667,10.87166667,61.64,-1.21,1.22
1080,Black,Empress LT A1,1.2,22.06166667,8.801676766,0.335,71.29166667,0.996666667,10.87166667,62.53,-1.17,1.1
1078,Black,Empress LT A1,1.2,22.06166667,8.801676766,0.335,71.29166667,0.996666667,10.87166667,62.54,-1.17,1.09
1076,Black,Empress LT A1,1.2,22.06166667,8.801676766,0.335,71.29166667,0.996666667,10.87166667,62.55,-1.16,1.09
1079,Black,Empress LT A1,1.2,22.06166667,8.801676766,0.335,71.29166667,0.996666667,10.87166667,62.64,-1.17,1
1077,Black,Empress LT A1,1.2,22.06166667,8.801676766,0.335,71.29166667,0.996666667,10.87166667,62.66,-1.18,1
1075,Black,Empress LT A1,1.2,22.06166667,8.801676766,0.335,71.29166667,0.996666667,10.87166667,62.67,-1.17,1
958,A3,Empress HT A3,1.2,64.31,2.14,14.82,61.71,1.511666667,13.41833333,62.96,1.81,13.65
960,A3,Empress HT A3,1.2,64.31,2.14,14.82,61.71,1.511666667,13.41833333,62.96,1.82,13.64
956,A3,Empress HT A3,1.2,64.31,2.14,14.82,61.71,1.511666667,13.41833333,62.97,1.81,13.65
952,A3,Empress HT A3,1.2,64.31,2.14,14.82,61.71,1.511666667,13.41833333,63.13,1.8,13.1
954,A3,Empress HT A3,1.2,64.31,2.14,14.82,61.71,1.511666667,13.41833333,63.13,1.79,13.12
950,A3,Empress HT A3,1.2,64.31,2.14,14.82,61.71,1.511666667,13.41833333,63.14,1.81,13.09
926,A3,Empress HT A3,0.7,64.31,2.14,14.82,61.71,1.511666667,13.41833333,63.28,1.79,13.27
928,A3,Empress HT A3,0.7,64.31,2.14,14.82,61.71,1.511666667,13.41833333,63.28,1.78,13.28
930,A3,Empress HT A3,0.7,64.31,2.14,14.82,61.71,1.511666667,13.41833333,63.28,1.79,13.27
882,A3,Empress HT A3,0.5,64.31,2.14,14.82,61.71,1.511666667,13.41833333,63.43,1.93,12.89
880,A3,Empress HT A3,0.5,64.31,2.14,14.82,61.71,1.511666667,13.41833333,63.44,1.92,12.88
878,A3,Empress HT A3,0.5,64.31,2.14,14.82,61.71,1.511666667,13.41833333,63.46,1.93,12.86
955,A3,Empress HT A3,1.2,64.31,2.14,14.82,61.71,1.511666667,13.41833333,63.51,1.81,13.52
957,A3,Empress HT A3,1.2,64.31,2.14,14.82,61.71,1.511666667,13.41833333,63.51,1.81,13.52
959,A3,Empress HT A3,1.2,64.31,2.14,14.82,61.71,1.511666667,13.41833333,63.51,1.81,13.52
922,A3,Empress HT A3,0.7,64.31,2.14,14.82,61.71,1.511666667,13.41833333,63.67,1.81,12.83
920,A3,Empress HT A3,0.7,64.31,2.14,14.82,61.71,1.511666667,13.41833333,63.68,1.81,12.83
924,A3,Empress HT A3,0.7,64.31,2.14,14.82,61.71,1.511666667,13.41833333,63.68,1.82,12.82
940,A3,Empress HT A3,1.2,64.31,2.14,14.82,61.71,1.511666667,13.41833333,63.69,1.64,12.45
938,A3,Empress HT A3,1.2,64.31,2.14,14.82,61.71,1.511666667,13.41833333,63.7,1.63,12.45
942,A3,Empress HT A3,1.2,64.31,2.14,14.82,61.71,1.511666667,13.41833333,63.7,1.63,12.46
872,A3,Empress HT A3,0.5,64.31,2.14,14.82,61.71,1.511666667,13.41833333,63.74,1.95,12.95
874,A3,Empress HT A3,0.5,64.31,2.14,14.82,61.71,1.511666667,13.41833333,63.74,1.94,12.96
876,A3,Empress HT A3,0.5,64.31,2.14,14.82,61.71,1.511666667,13.41833333,63.74,1.95,12.97
944,A3,Empress HT A3,1.2,64.31,2.14,14.82,61.71,1.511666667,13.41833333,63.82,1.74,12.09
946,A3,Empress HT A3,1.2,64.31,2.14,14.82,61.71,1.511666667,13.41833333,63.82,1.74,12.12
948,A3,Empress HT A3,1.2,64.31,2.14,14.82,61.71,1.511666667,13.41833333,63.82,1.73,12.11
953,A3,Empress HT A3,1.2,64.31,2.14,14.82,61.71,1.511666667,13.41833333,63.88,1.78,12.89
949,A3,Empress HT A3,1.2,64.31,2.14,14.82,61.71,1.511666667,13.41833333,63.89,1.79,12.86
951,A3,Empress HT A3,1.2,64.31,2.14,14.82,61.71,1.511666667,13.41833333,63.89,1.78,12.89
914,A3,Empress HT A3,0.7,64.31,2.14,14.82,61.71,1.511666667,13.41833333,63.9,1.59,12.11
916,A3,Empress HT A3,0.7,64.31,2.14,14.82,61.71,1.511666667,13.41833333,63.91,1.6,12.1
918,A3,Empress HT A3,0.7,64.31,2.14,14.82,61.71,1.511666667,13.41833333,63.92,1.59,12.12
932,A3,Empress HT A3,1.2,64.31,2.14,14.82,61.71,1.511666667,13.41833333,63.96,1.69,11.88
934,A3,Empress HT A3,1.2,64.31,2.14,14.82,61.71,1.511666667,13.41833333,63.96,1.69,11.89
936,A3,Empress HT A3,1.2,64.31,2.14,14.82,61.71,1.511666667,13.41833333,63.96,1.68,11.91
925,A3,Empress HT A3,0.7,64.31,2.14,14.82,61.71,1.511666667,13.41833333,63.97,1.78,13.11
927,A3,Empress HT A3,0.7,64.31,2.14,14.82,61.71,1.511666667,13.41833333,63.97,1.78,13.11
929,A3,Empress HT A3,0.7,64.31,2.14,14.82,61.71,1.511666667,13.41833333,63.97,1.77,13.12
476,A3,Empress HT A1,1.2,64.31,2.14,14.82,64.40833333,-0.453333333,6.843333333,64.14,1.05,8.52
478,A3,Empress HT A1,1.2,64.31,2.14,14.82,64.40833333,-0.453333333,6.843333333,64.14,1.04,8.52
480,A3,Empress HT A1,1.2,64.31,2.14,14.82,64.40833333,-0.453333333,6.843333333,64.15,1.04,8.54
937,A3,Empress HT A3,1.2,64.31,2.14,14.82,61.71,1.511666667,13.41833333,64.18,1.63,12.32
939,A3,Empress HT A3,1.2,64.31,2.14,14.82,61.71,1.511666667,13.41833333,64.18,1.63,12.32
941,A3,Empress HT A3,1.2,64.31,2.14,14.82,61.71,1.511666667,13.41833333,64.2,1.64,12.32
1918,A3,Empress LT A3,1.2,64.31,2.14,14.82,64.305,2.135,14.82,64.2,1.93,14.29
1920,A3,Empress LT A3,1.2,64.31,2.14,14.82,64.305,2.135,14.82,64.2,1.93,14.28
1844,A3,Empress LT A3,0.5,64.31,2.14,14.82,64.305,2.135,14.82,64.22,1.81,13.45
1846,A3,Empress LT A3,0.5,64.31,2.14,14.82,64.305,2.135,14.82,64.22,1.8,13.47
1848,A3,Empress LT A3,0.5,64.31,2.14,14.82,64.305,2.135,14.82,64.22,1.81,13.46
1916,A3,Empress LT A3,1.2,64.31,2.14,14.82,64.305,2.135,14.82,64.22,1.92,14.28
921,A3,Empress HT A3,0.7,64.31,2.14,14.82,61.71,1.511666667,13.41833333,64.24,1.8,12.68
919,A3,Empress HT A3,0.7,64.31,2.14,14.82,61.71,1.511666667,13.41833333,64.25,1.8,12.69
923,A3,Empress HT A3,0.7,64.31,2.14,14.82,61.71,1.511666667,13.41833333,64.25,1.79,12.68
1892,A3,Empress LT A3,1.2,64.31,2.14,14.82,64.305,2.135,14.82,64.27,1.95,14.32
1894,A3,Empress LT A3,1.2,64.31,2.14,14.82,64.305,2.135,14.82,64.27,1.97,14.3
1896,A3,Empress LT A3,1.2,64.31,2.14,14.82,64.305,2.135,14.82,64.27,1.96,14.31
943,A3,Empress HT A3,1.2,64.31,2.14,14.82,61.71,1.511666667,13.41833333,64.29,1.73,11.98
945,A3,Empress HT A3,1.2,64.31,2.14,14.82,61.71,1.511666667,13.41833333,64.29,1.73,11.98
947,A3,Empress HT A3,1.2,64.31,2.14,14.82,61.71,1.511666667,13.41833333,64.29,1.73,11.99
1868,A3,Empress LT A3,0.7,64.31,2.14,14.82,64.305,2.135,14.82,64.3,1.89,13.66
1870,A3,Empress LT A3,0.7,64.31,2.14,14.82,64.305,2.135,14.82,64.3,1.89,13.65
1872,A3,Empress LT A3,0.7,64.31,2.14,14.82,64.305,2.135,14.82,64.3,1.89,13.65
860,A3,Empress HT A3,0.3,64.31,2.14,14.82,61.71,1.511666667,13.41833333,64.31,1.94,12.2
862,A3,Empress HT A3,0.3,64.31,2.14,14.82,61.71,1.511666667,13.41833333,64.31,1.95,12.21
864,A3,Empress HT A3,0.3,64.31,2.14,14.82,61.71,1.511666667,13.41833333,64.32,1.94,12.23
470,A3,Empress HT A1,1.2,64.31,2.14,14.82,64.40833333,-0.453333333,6.843333333,64.33,1.05,8.49
472,A3,Empress HT A1,1.2,64.31,2.14,14.82,64.40833333,-0.453333333,6.843333333,64.33,1.05,8.48
877,A3,Empress HT A3,0.5,64.31,2.14,14.82,61.71,1.511666667,13.41833333,64.33,1.87,12.45
879,A3,Empress HT A3,0.5,64.31,2.14,14.82,61.71,1.511666667,13.41833333,64.33,1.87,12.46
881,A3,Empress HT A3,0.5,64.31,2.14,14.82,61.71,1.511666667,13.41833333,64.33,1.87,12.46
474,A3,Empress HT A1,1.2,64.31,2.14,14.82,64.40833333,-0.453333333,6.843333333,64.34,1.06,8.49
1904,A3,Empress LT A3,1.2,64.31,2.14,14.82,64.305,2.135,14.82,64.36,1.86,14.19
1906,A3,Empress LT A3,1.2,64.31,2.14,14.82,64.305,2.135,14.82,64.36,1.85,14.19
1908,A3,Empress LT A3,1.2,64.31,2.14,14.82,64.305,2.135,14.82,64.37,1.86,14.19
1832,A3,Empress LT A3,0.5,64.31,2.14,14.82,64.305,2.135,14.82,64.38,1.9,12.94
1834,A3,Empress LT A3,0.5,64.31,2.14,14.82,64.305,2.135,14.82,64.38,1.9,12.95
1836,A3,Empress LT A3,0.5,64.31,2.14,14.82,64.305,2.135,14.82,64.38,1.89,12.95
1856,A3,Empress LT A3,0.5,64.31,2.14,14.82,64.305,2.135,14.82,64.39,1.9,13.09
1858,A3,Empress LT A3,0.5,64.31,2.14,14.82,64.305,2.135,14.82,64.39,1.92,13.09
1880,A3,Empress LT A3,0.7,64.31,2.14,14.82,64.305,2.135,14.82,64.39,1.94,13.64
902,A3,Empress HT A3,0.7,64.31,2.14,14.82,61.71,1.511666667,13.41833333,64.4,1.76,11.82
904,A3,Empress HT A3,0.7,64.31,2.14,14.82,61.71,1.511666667,13.41833333,64.4,1.76,11.82
906,A3,Empress HT A3,0.7,64.31,2.14,14.82,61.71,1.511666667,13.41833333,64.4,1.76,11.84
1860,A3,Empress LT A3,0.5,64.31,2.14,14.82,64.305,2.135,14.82,64.4,1.92,13.11
1882,A3,Empress LT A3,0.7,64.31,2.14,14.82,64.305,2.135,14.82,64.4,1.93,13.64
1884,A3,Empress LT A3,0.7,64.31,2.14,14.82,64.305,2.135,14.82,64.4,1.94,13.65
1850,A3,Empress LT A3,0.5,64.31,2.14,14.82,64.305,2.135,14.82,64.47,1.78,13.21
1852,A3,Empress LT A3,0.5,64.31,2.14,14.82,64.305,2.135,14.82,64.47,1.77,13.22
1854,A3,Empress LT A3,0.5,64.31,2.14,14.82,64.305,2.135,14.82,64.47,1.78,13.2
442,A3,Empress HT A1,0.7,64.31,2.14,14.82,64.40833333,-0.453333333,6.843333333,64.48,1.32,8.2
444,A3,Empress HT A1,0.7,64.31,2.14,14.82,64.40833333,-0.453333333,6.843333333,64.48,1.31,8.19
440,A3,Empress HT A1,0.7,64.31,2.14,14.82,64.40833333,-0.453333333,6.843333333,64.5,1.33,8.18
933,A3,Empress HT A3,1.2,64.31,2.14,14.82,61.71,1.511666667,13.41833333,64.52,1.68,11.76
935,A3,Empress HT A3,1.2,64.31,2.14,14.82,61.71,1.511666667,13.41833333,64.52,1.68,11.76
931,A3,Empress HT A3,1.2,64.31,2.14,14.82,61.71,1.511666667,13.41833333,64.53,1.68,11.75
873,A3,Empress HT A3,0.5,64.31,2.14,14.82,61.71,1.511666667,13.41833333,64.56,1.9,12.58
875,A3,Empress HT A3,0.5,64.31,2.14,14.82,61.71,1.511666667,13.41833333,64.56,1.9,12.59
871,A3,Empress HT A3,0.5,64.31,2.14,14.82,61.71,1.511666667,13.41833333,64.57,1.9,12.59
1830,A3,Empress LT A3,0.3,64.31,2.14,14.82,64.305,2.135,14.82,64.57,1.83,13.3
1866,A3,Empress LT A3,0.7,64.31,2.14,14.82,64.305,2.135,14.82,64.58,1.99,13.93
1862,A3,Empress LT A3,0.7,64.31,2.14,14.82,64.305,2.135,14.82,64.59,1.99,13.92
1864,A3,Empress LT A3,0.7,64.31,2.14,14.82,64.305,2.135,14.82,64.59,1.99,13.93
1828,A3,Empress LT A3,0.3,64.31,2.14,14.82,64.305,2.135,14.82,64.6,1.82,13.28
913,A3,Empress HT A3,0.7,64.31,2.14,14.82,61.71,1.511666667,13.41833333,64.61,1.57,11.95
915,A3,Empress HT A3,0.7,64.31,2.14,14.82,61.71,1.511666667,13.41833333,64.62,1.58,11.94
1806,A3,Empress LT A3,0.3,64.31,2.14,14.82,64.305,2.135,14.82,64.62,1.93,12.22
1826,A3,Empress LT A3,0.3,64.31,2.14,14.82,64.305,2.135,14.82,64.62,1.83,13.26
917,A3,Empress HT A3,0.7,64.31,2.14,14.82,61.71,1.511666667,13.41833333,64.63,1.58,11.94
1802,A3,Empress LT A3,0.3,64.31,2.14,14.82,64.305,2.135,14.82,64.63,1.93,12.25
1867,A3,Empress LT A3,0.7,64.31,2.14,14.82,64.305,2.135,14.82,64.63,1.87,13.48
1814,A3,Empress LT A3,0.3,64.31,2.14,14.82,64.305,2.135,14.82,64.64,1.83,12.56
1816,A3,Empress LT A3,0.3,64.31,2.14,14.82,64.305,2.135,14.82,64.64,1.84,12.56
1818,A3,Empress LT A3,0.3,64.31,2.14,14.82,64.305,2.135,14.82,64.64,1.83,12.57
1869,A3,Empress LT A3,0.7,64.31,2.14,14.82,64.305,2.135,14.82,64.64,1.87,13.49
1871,A3,Empress LT A3,0.7,64.31,2.14,14.82,64.305,2.135,14.82,64.64,1.87,13.49
908,A3,Empress HT A3,0.7,64.31,2.14,14.82,61.71,1.511666667,13.41833333,64.66,1.72,11.65
910,A3,Empress HT A3,0.7,64.31,2.14,14.82,61.71,1.511666667,13.41833333,64.66,1.73,11.66
912,A3,Empress HT A3,0.7,64.31,2.14,14.82,61.71,1.511666667,13.41833333,64.67,1.73,11.66
859,A3,Empress HT A3,0.3,64.31,2.14,14.82,61.71,1.511666667,13.41833333,64.68,1.92,12.06
861,A3,Empress HT A3,0.3,64.31,2.14,14.82,61.71,1.511666667,13.41833333,64.68,1.92,12.06
863,A3,Empress HT A3,0.3,64.31,2.14,14.82,61.71,1.511666667,13.41833333,64.69,1.92,12.07
1804,A3,Empress LT A3,0.3,64.31,2.14,14.82,64.305,2.135,14.82,64.7,1.95,12.2
446,A3,Empress HT A1,0.7,64.31,2.14,14.82,64.40833333,-0.453333333,6.843333333,64.73,1.27,8.31
450,A3,Empress HT A1,0.7,64.31,2.14,14.82,64.40833333,-0.453333333,6.843333333,64.73,1.27,8.31
448,A3,Empress HT A1,0.7,64.31,2.14,14.82,64.40833333,-0.453333333,6.843333333,64.75,1.28,8.3
1879,A3,Empress LT A3,0.7,64.31,2.14,14.82,64.305,2.135,14.82,64.76,1.91,13.44
901,A3,Empress HT A3,0.7,64.31,2.14,14.82,61.71,1.511666667,13.41833333,64.77,1.73,11.7
903,A3,Empress HT A3,0.7,64.31,2.14,14.82,61.71,1.511666667,13.41833333,64.77,1.75,11.7
1881,A3,Empress LT A3,0.7,64.31,2.14,14.82,64.305,2.135,14.82,64.77,1.91,13.45
905,A3,Empress HT A3,0.7,64.31,2.14,14.82,61.71,1.511666667,13.41833333,64.78,1.75,11.7
1883,A3,Empress LT A3,0.7,64.31,2.14,14.82,64.305,2.135,14.82,64.78,1.91,13.45
382,A3,Empress HT A1,0.3,64.31,2.14,14.82,64.40833333,-0.453333333,6.843333333,64.82,1.77,10.59
384,A3,Empress HT A1,0.3,64.31,2.14,14.82,64.40833333,-0.453333333,6.843333333,64.82,1.76,10.6
380,A3,Empress HT A1,0.3,64.31,2.14,14.82,64.40833333,-0.453333333,6.843333333,64.83,1.77,10.59
1903,A3,Empress LT A3,1.2,64.31,2.14,14.82,64.305,2.135,14.82,64.83,1.83,13.98
1905,A3,Empress LT A3,1.2,64.31,2.14,14.82,64.305,2.135,14.82,64.83,1.83,13.98
1907,A3,Empress LT A3,1.2,64.31,2.14,14.82,64.305,2.135,14.82,64.83,1.82,13.97
1915,A3,Empress LT A3,1.2,64.31,2.14,14.82,64.305,2.135,14.82,64.83,1.89,13.98
1917,A3,Empress LT A3,1.2,64.31,2.14,14.82,64.305,2.135,14.82,64.83,1.89,13.98
1919,A3,Empress LT A3,1.2,64.31,2.14,14.82,64.305,2.135,14.82,64.83,1.9,13.98
475,A3,Empress HT A1,1.2,64.31,2.14,14.82,64.40833333,-0.453333333,6.843333333,64.86,1.02,8.38
477,A3,Empress HT A1,1.2,64.31,2.14,14.82,64.40833333,-0.453333333,6.843333333,64.86,1.02,8.38
479,A3,Empress HT A1,1.2,64.31,2.14,14.82,64.40833333,-0.453333333,6.843333333,64.87,1.03,8.38
1910,A3,Empress LT A3,1.2,64.31,2.14,14.82,64.305,2.135,14.82,64.88,1.91,14.19
1912,A3,Empress LT A3,1.2,64.31,2.14,14.82,64.305,2.135,14.82,64.88,1.91,14.19
1914,A3,Empress LT A3,1.2,64.31,2.14,14.82,64.305,2.135,14.82,64.88,1.91,14.2
1893,A3,Empress LT A3,1.2,64.31,2.14,14.82,64.305,2.135,14.82,64.89,1.92,14
1891,A3,Empress LT A3,1.2,64.31,2.14,14.82,64.305,2.135,14.82,64.9,1.92,14
1895,A3,Empress LT A3,1.2,64.31,2.14,14.82,64.305,2.135,14.82,64.9,1.92,14.01
469,A3,Empress HT A1,1.2,64.31,2.14,14.82,64.40833333,-0.453333333,6.843333333,64.92,1.03,8.35
471,A3,Empress HT A1,1.2,64.31,2.14,14.82,64.40833333,-0.453333333,6.843333333,64.92,1.04,8.35
473,A3,Empress HT A1,1.2,64.31,2.14,14.82,64.40833333,-0.453333333,6.843333333,64.92,1.04,8.35
1874,A3,Empress LT A3,0.7,64.31,2.14,14.82,64.305,2.135,14.82,64.92,1.96,13.84
1876,A3,Empress LT A3,0.7,64.31,2.14,14.82,64.305,2.135,14.82,64.92,1.96,13.86
1878,A3,Empress LT A3,0.7,64.31,2.14,14.82,64.305,2.135,14.82,64.92,1.95,13.87
422,A3,Empress HT A1,0.7,64.31,2.14,14.82,64.40833333,-0.453333333,6.843333333,64.94,1.37,8.95
424,A3,Empress HT A1,0.7,64.31,2.14,14.82,64.40833333,-0.453333333,6.843333333,64.95,1.36,8.96
426,A3,Empress HT A1,0.7,64.31,2.14,14.82,64.40833333,-0.453333333,6.843333333,64.95,1.37,8.96
842,A3,Empress HT A3,0.3,64.31,2.14,14.82,61.71,1.511666667,13.41833333,64.95,1.85,11.6
844,A3,Empress HT A3,0.3,64.31,2.14,14.82,61.71,1.511666667,13.41833333,64.95,1.85,11.6
846,A3,Empress HT A3,0.3,64.31,2.14,14.82,61.71,1.511666667,13.41833333,64.95,1.84,11.61
1840,A3,Empress LT A3,0.5,64.31,2.14,14.82,64.305,2.135,14.82,64.96,1.72,12.52
1842,A3,Empress LT A3,0.5,64.31,2.14,14.82,64.305,2.135,14.82,64.96,1.73,12.53
1886,A3,Empress LT A3,0.7,64.31,2.14,14.82,64.305,2.135,14.82,64.96,1.96,13.94
383,A3,Empress HT A1,0.3,64.31,2.14,14.82,64.40833333,-0.453333333,6.843333333,64.97,1.76,10.52
1838,A3,Empress LT A3,0.5,64.31,2.14,14.82,64.305,2.135,14.82,64.97,1.72,12.54
1888,A3,Empress LT A3,0.7,64.31,2.14,14.82,64.305,2.135,14.82,64.97,1.96,13.95
1890,A3,Empress LT A3,0.7,64.31,2.14,14.82,64.305,2.135,14.82,64.97,1.97,13.95
381,A3,Empress HT A1,0.3,64.31,2.14,14.82,64.40833333,-0.453333333,6.843333333,64.98,1.75,10.52
1843,A3,Empress LT A3,0.5,64.31,2.14,14.82,64.305,2.135,14.82,64.98,1.77,13.13
1845,A3,Empress LT A3,0.5,64.31,2.14,14.82,64.305,2.135,14.82,64.98,1.77,13.14
1847,A3,Empress LT A3,0.5,64.31,2.14,14.82,64.305,2.135,14.82,64.98,1.77,13.15
379,A3,Empress HT A1,0.3,64.31,2.14,14.82,64.40833333,-0.453333333,6.843333333,64.99,1.75,10.51
1898,A3,Empress LT A3,1.2,64.31,2.14,14.82,64.305,2.135,14.82,64.99,1.82,13.89
1900,A3,Empress LT A3,1.2,64.31,2.14,14.82,64.305,2.135,14.82,64.99,1.82,13.9
1902,A3,Empress LT A3,1.2,64.31,2.14,14.82,64.305,2.135,14.82,64.99,1.82,13.91
1909,A3,Empress LT A3,1.2,64.31,2.14,14.82,64.305,2.135,14.82,64.99,1.89,14.11
1911,A3,Empress LT A3,1.2,64.31,2.14,14.82,64.305,2.135,14.82,65,1.89,14.12
1913,A3,Empress LT A3,1.2,64.31,2.14,14.82,64.305,2.135,14.82,65,1.9,14.13
896,A3,Empress HT A3,0.5,64.31,2.14,14.82,61.71,1.511666667,13.41833333,65.02,1.83,11.67
898,A3,Empress HT A3,0.5,64.31,2.14,14.82,61.71,1.511666667,13.41833333,65.02,1.82,11.67
